Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.723999964,-0.033854861,0.001040459,-855543,257.4920654,11530,731.2672119,0.691351831
0.727999963,-0.040369429,0.002508163,-855542,264.3585205,11533,736.2758179,0.676169276
0.731999963,-0.041530222,0.004278183,-855541,260.925293,11536,736.2759399,0.640951753
0.735999963,-0.0423408,0.003700256,-855540,254.0588379,11538,728.7628784,0.60072583
0.739999963,-0.068265155,0.006109238,-855539,247.1923828,11541,723.7541504,0.604576051
0.743999962,-0.075708561,0.004734993,-855538,247.1923828,11544,718.7454834,0.632468104
0.747999962,-0.103287205,0.013320923,-855537,243.7591553,11547,718.7454834,0.649377942
0.751999962,-0.075245723,0.00303936,-855536,236.8927002,11550,723.7540894,0.678234696
0.755999961,-0.105477408,0.008234024,-855535,226.5930176,11553,731.2671509,0.692139268
0.759999961,-0.096705414,0.009693146,-855535,233.4594727,11556,738.7801514,0.676919639
0.763999961,-0.108981304,0.006052017,-855534,236.8927002,11559,728.7628174,0.653760135
0.767999961,-0.088281654,0.0028162,-855533,233.4594727,11562,731.2670898,0.621584952
0.77199996,-0.091255538,0.002820969,-855532,219.7265625,11565,731.267395,0.624396503
0.77599996,-0.09967906,0.004554749,-855531,219.7265625,11568,736.2759399,0.633292496
0.77999996,-0.1210775,0.003983498,-855530,219.7265625,11570,723.7541504,0.627088547
0.78399996,-0.120005742,0.002496719,-855529,209.4268799,11573,728.7626953,0.625967264
0.787999959,-0.122473538,0.000103951,-855528,202.5604248,11576,731.2672729,0.611749172
0.791999959,-0.134412661,0.005060196,-855528,205.9936523,11579,738.7800903,0.578572392
0.795999959,-0.138637185,0.002271652,-855527,199.1271973,11582,731.2672119,0.580456138
0.799999958,-0.124348514,0.002804756,-855526,205.9936523,11585,718.7451782,0.612318158
0.803999958,-0.133026928,-0.000328064,-855525,199.1271973,11588,723.7541504,0.642250597
0.807999958,-0.147558391,0.002568245,-855524,192.2607422,11591,726.2584229,0.67411238
0.811999958,-0.143378183,0.00189209,-855524,195.6939697,11594,728.7628174,0.684010208
0.815999957,-0.15145874,0.004463196,-855523,185.3942871,11597,731.267395,0.673873127
0.819999957,-0.159285188,0.00361824,-855522,188.8275146,11600,728.7630615,0.666667402
